timestamp,temperature,humidity,wind_speed,solar_radiation
2024-06-02 00:00:00,29.0,86,3.01,0.0
2024-06-02 01:00:00,28.9,85,2.89,0.0
2024-06-02 02:00:00,28.7,84,2.57,0.0
2024-06-02 03:00:00,28.4,84,2.32,0.0
2024-06-02 04:00:00,28.4,85,1.94,0.0
2024-06-02 05:00:00,28.1,86,1.57,0.0
2024-06-02 06:00:00,29.5,81,2.9,7.0
2024-06-02 07:00:00,30.8,72,2.63,105.0
2024-06-02 08:00:00,32.2,64,2.69,312.0
2024-06-02 09:00:00,33.4,57,3.04,523.0
2024-06-02 10:00:00,34.1,53,3.71,713.0
2024-06-02 11:00:00,34.4,54,4.2,801.0
2024-06-02 12:00:00,34.5,53,4.51,896.0
2024-06-02 13:00:00,34.5,53,4.53,902.0
2024-06-02 14:00:00,34.2,54,4.63,852.0
2024-06-02 15:00:00,33.5,58,4.96,740.0
2024-06-02 16:00:00,32.8,61,4.54,570.0
2024-06-02 17:00:00,32.0,65,4.16,365.0
2024-06-02 18:00:00,31.6,64,4.07,161.0
2024-06-02 19:00:00,30.6,69,4.03,20.0
2024-06-02 20:00:00,30.4,72,2.57,0.0
2024-06-02 21:00:00,30.2,74,1.73,0.0
2024-06-02 22:00:00,29.9,76,1.3,0.0
2024-06-02 23:00:00,29.6,78,1.14,0.0
2024-06-03 00:00:00,29.4,80,1.28,0.0
2024-06-03 01:00:00,29.3,82,1.84,0.0
2024-06-03 02:00:00,29.2,83,2.02,0.0
2024-06-03 03:00:00,28.9,84,1.48,0.0
2024-06-03 04:00:00,28.8,85,1.3,0.0
2024-06-03 05:00:00,28.7,85,1.46,0.0
2024-06-03 06:00:00,30.8,73,1.92,8.0
2024-06-03 07:00:00,31.4,69,1.1,109.0
2024-06-03 08:00:00,32.4,65,1.43,269.0
2024-06-03 09:00:00,33.4,60,2.15,478.0
2024-06-03 10:00:00,34.0,60,3.35,651.0
2024-06-03 11:00:00,34.2,59,4.12,797.0
2024-06-03 12:00:00,33.6,62,3.52,719.0
2024-06-03 13:00:00,34.2,58,3.81,787.0
2024-06-03 14:00:00,34.2,58,4.13,745.0
2024-06-03 15:00:00,33.1,62,4.3,638.0
2024-06-03 16:00:00,33.0,61,4.3,519.0
2024-06-03 17:00:00,32.3,63,3.71,351.0
2024-06-03 18:00:00,31.6,66,4.0,134.0
2024-06-03 19:00:00,31.0,70,3.47,18.0
2024-06-03 20:00:00,30.9,70,2.87,0.0
2024-06-03 21:00:00,30.7,72,1.88,0.0
2024-06-03 22:00:00,30.5,73,1.2,0.0
2024-06-03 23:00:00,30.2,75,1.1,0.0
2024-06-04 00:00:00,29.9,77,0.82,0.0
2024-06-04 01:00:00,29.7,77,1.1,0.0
2024-06-04 02:00:00,29.5,78,1.02,0.0
2024-06-04 03:00:00,29.1,80,0.91,0.0
2024-06-04 04:00:00,28.8,82,0.99,0.0
2024-06-04 05:00:00,28.6,83,0.72,0.0
2024-06-04 06:00:00,27.8,91,1.3,2.0
2024-06-04 07:00:00,27.8,91,2.42,34.0
2024-06-04 08:00:00,28.4,86,3.22,127.0
2024-06-04 09:00:00,30.2,75,1.6,312.0
2024-06-04 10:00:00,31.6,69,2.75,474.0
2024-06-04 11:00:00,32.5,65,3.55,641.0
2024-06-04 12:00:00,32.7,65,3.09,779.0
2024-06-04 13:00:00,33.5,61,3.89,772.0
2024-06-04 14:00:00,31.7,71,4.17,792.0
2024-06-04 15:00:00,31.6,66,3.71,419.0
2024-06-04 16:00:00,31.7,68,4.12,496.0
2024-06-04 17:00:00,30.9,72,3.81,324.0
2024-06-04 18:00:00,31.3,70,2.37,70.0
2024-06-04 19:00:00,29.3,81,4.42,8.0
2024-06-04 20:00:00,28.3,86,3.42,0.0
2024-06-04 21:00:00,28.6,84,2.52,0.0
2024-06-04 22:00:00,28.2,85,2.79,0.0
2024-06-04 23:00:00,28.2,85,2.24,0.0
2024-06-05 00:00:00,28.2,86,1.8,0.0
2024-06-05 01:00:00,28.1,87,2.34,0.0
2024-06-05 02:00:00,27.7,88,1.91,0.0
2024-06-05 03:00:00,27.4,90,1.53,0.0
2024-06-05 04:00:00,27.5,91,1.3,0.0
2024-06-05 05:00:00,27.0,93,1.33,0.0
2024-06-05 06:00:00,26.5,89,3.06,4.0
2024-06-05 07:00:00,27.6,82,2.69,74.0
2024-06-05 08:00:00,29.2,75,2.32,254.0
2024-06-05 09:00:00,30.9,70,2.24,428.0
2024-06-05 10:00:00,31.6,67,2.75,509.0
2024-06-05 11:00:00,32.6,62,3.07,713.0
2024-06-05 12:00:00,33.0,61,2.85,829.0
2024-06-05 13:00:00,33.8,58,3.24,890.0
2024-06-05 14:00:00,33.4,59,3.86,793.0
2024-06-05 15:00:00,32.5,62,4.46,565.0
2024-06-05 16:00:00,31.4,69,3.81,464.0
2024-06-05 17:00:00,31.3,69,3.59,340.0
2024-06-05 18:00:00,31.5,74,2.62,118.0
2024-06-05 19:00:00,26.6,89,4.58,15.0
2024-06-05 20:00:00,26.9,89,1.92,0.0
2024-06-05 21:00:00,27.8,87,1.8,0.0
2024-06-05 22:00:00,27.9,88,2.21,0.0
2024-06-05 23:00:00,28.0,88,1.88,0.0
2024-06-06 00:00:00,28.0,88,1.75,0.0
2024-06-06 01:00:00,27.7,90,0.94,0.0
2024-06-06 02:00:00,27.7,90,0.94,0.0
2024-06-06 03:00:00,27.7,89,0.54,0.0
2024-06-06 04:00:00,27.6,89,0.8,0.0
2024-06-06 05:00:00,27.4,90,1.0,0.0
2024-06-06 06:00:00,26.5,91,0.71,2.0
2024-06-06 07:00:00,26.6,92,2.55,41.0
2024-06-06 08:00:00,27.1,89,1.14,105.0
2024-06-06 09:00:00,29.0,79,1.53,371.0
2024-06-06 10:00:00,31.9,64,0.22,594.0
2024-06-06 11:00:00,33.3,59,1.2,768.0
2024-06-06 12:00:00,34.1,57,2.78,887.0
2024-06-06 13:00:00,33.3,61,4.15,875.0
2024-06-06 14:00:00,32.9,63,4.4,838.0
2024-06-06 15:00:00,32.5,66,4.8,680.0
2024-06-06 16:00:00,32.0,68,4.5,535.0
2024-06-06 17:00:00,31.2,72,3.63,311.0
2024-06-06 18:00:00,30.6,75,3.89,89.0
2024-06-06 19:00:00,30.2,77,3.14,14.0
2024-06-06 20:00:00,29.9,78,2.14,0.0
2024-06-06 21:00:00,29.7,80,1.81,0.0
2024-06-06 22:00:00,29.5,81,1.82,0.0
2024-06-06 23:00:00,29.3,82,1.99,0.0
2024-06-07 00:00:00,29.0,82,1.94,0.0
2024-06-07 01:00:00,28.6,85,2.18,0.0
2024-06-07 02:00:00,28.3,87,2.3,0.0
2024-06-07 03:00:00,28.3,87,2.14,0.0
2024-06-07 04:00:00,28.1,88,1.97,0.0
2024-06-07 05:00:00,28.0,88,2.42,0.0
2024-06-07 06:00:00,29.2,81,4.06,4.0
2024-06-07 07:00:00,30.0,76,3.77,64.0
2024-06-07 08:00:00,30.6,73,3.22,174.0
2024-06-07 09:00:00,31.6,67,3.07,264.0
2024-06-07 10:00:00,32.8,60,2.28,442.0
2024-06-07 11:00:00,33.6,56,2.86,517.0
2024-06-07 12:00:00,33.3,60,4.58,536.0
2024-06-07 13:00:00,32.7,62,4.43,573.0
2024-06-07 14:00:00,32.5,61,5.01,460.0
2024-06-07 15:00:00,32.0,64,4.92,386.0
2024-06-07 16:00:00,31.7,66,4.74,353.0
2024-06-07 17:00:00,31.4,66,4.72,278.0
2024-06-07 18:00:00,30.7,69,4.39,138.0
2024-06-07 19:00:00,30.0,74,2.72,17.0
2024-06-07 20:00:00,29.7,76,3.0,0.0
2024-06-07 21:00:00,29.6,77,2.86,0.0
2024-06-07 22:00:00,29.2,79,1.97,0.0
2024-06-07 23:00:00,28.6,82,1.8,0.0
2024-06-08 00:00:00,28.0,87,2.22,0.0
2024-06-08 01:00:00,27.8,88,1.46,0.0
2024-06-08 02:00:00,27.4,89,1.99,0.0
2024-06-08 03:00:00,27.3,90,1.32,0.0
2024-06-08 04:00:00,27.1,93,1.14,0.0
2024-06-08 05:00:00,26.9,93,1.17,0.0
2024-06-08 06:00:00,27.3,88,2.41,7.0
2024-06-08 07:00:00,26.5,88,3.93,46.0
2024-06-08 08:00:00,27.3,84,2.5,118.0
2024-06-08 09:00:00,29.5,76,2.31,432.0
2024-06-08 10:00:00,31.4,64,3.2,647.0
2024-06-08 11:00:00,32.8,55,3.61,773.0
2024-06-08 12:00:00,33.7,52,3.81,871.0
2024-06-08 13:00:00,34.4,51,3.78,873.0
2024-06-08 14:00:00,33.7,53,4.46,684.0
2024-06-08 15:00:00,33.3,55,5.56,718.0
2024-06-08 16:00:00,32.4,55,4.88,539.0
2024-06-08 17:00:00,31.1,65,4.18,335.0
2024-06-08 18:00:00,30.4,74,5.17,142.0
2024-06-08 19:00:00,30.0,76,4.59,19.0
2024-06-08 20:00:00,30.0,73,4.92,0.0
2024-06-08 21:00:00,29.8,75,4.12,0.0
2024-06-08 22:00:00,29.7,77,3.86,0.0
2024-06-08 23:00:00,29.8,75,3.8,0.0
2024-06-09 00:00:00,29.5,76,3.58,0.0
2024-06-09 01:00:00,29.2,77,2.97,0.0
2024-06-09 02:00:00,28.8,78,2.58,0.0
2024-06-09 03:00:00,28.8,79,2.72,0.0
2024-06-09 04:00:00,29.1,77,2.84,0.0
2024-06-09 05:00:00,29.1,77,3.78,0.0
2024-06-09 06:00:00,26.0,92,1.22,1.0
2024-06-09 07:00:00,26.1,93,1.2,11.0
2024-06-09 08:00:00,26.6,91,0.2,35.0
2024-06-09 09:00:00,27.5,88,1.14,111.0
2024-06-09 10:00:00,28.5,83,1.5,270.0
2024-06-09 11:00:00,30.2,73,1.88,514.0
2024-06-09 12:00:00,30.0,74,2.69,240.0
2024-06-09 13:00:00,30.3,74,2.83,352.0
2024-06-09 14:00:00,31.6,68,3.36,677.0
2024-06-09 15:00:00,30.6,73,3.72,349.0
2024-06-09 16:00:00,29.8,77,3.42,158.0
2024-06-09 17:00:00,30.4,71,2.72,108.0
2024-06-09 18:00:00,27.9,86,1.49,31.0
2024-06-09 19:00:00,26.8,92,1.65,5.0
2024-06-09 20:00:00,27.4,92,1.46,0.0
2024-06-09 21:00:00,28.0,88,1.77,0.0
2024-06-09 22:00:00,28.1,85,2.31,0.0
2024-06-09 23:00:00,28.0,87,3.3,0.0
2024-06-10 00:00:00,27.6,86,4.09,0.0
2024-06-10 01:00:00,25.7,96,2.28,0.0
2024-06-10 02:00:00,25.8,96,1.08,0.0
2024-06-10 03:00:00,25.9,96,1.04,0.0
2024-06-10 04:00:00,25.9,97,1.75,0.0
2024-06-10 05:00:00,26.1,96,1.33,0.0
2024-06-10 06:00:00,25.7,92,0.95,0.0
2024-06-10 07:00:00,26.2,91,1.86,21.0
2024-06-10 08:00:00,26.9,86,1.89,87.0
2024-06-10 09:00:00,28.1,80,1.12,334.0
2024-06-10 10:00:00,28.5,77,1.9,265.0
2024-06-10 11:00:00,28.5,78,2.15,235.0
2024-06-10 12:00:00,28.4,79,2.89,181.0
2024-06-10 13:00:00,29.3,75,2.79,401.0
2024-06-10 14:00:00,29.8,74,2.73,491.0
2024-06-10 15:00:00,28.9,78,2.53,244.0
2024-06-10 16:00:00,29.3,77,2.45,208.0
2024-06-10 17:00:00,27.3,81,3.82,208.0
2024-06-10 18:00:00,26.1,92,2.1,73.0
2024-06-10 19:00:00,26.4,91,1.14,9.0
2024-06-10 20:00:00,26.3,93,1.78,0.0
2024-06-10 21:00:00,26.3,93,1.84,0.0
2024-06-10 22:00:00,26.3,94,2.28,0.0
2024-06-10 23:00:00,26.3,94,2.27,0.0
2024-06-11 00:00:00,26.2,94,2.25,0.0
2024-06-11 01:00:00,26.5,93,1.33,0.0
2024-06-11 02:00:00,26.6,94,0.92,0.0
2024-06-11 03:00:00,26.7,96,0.81,0.0
2024-06-11 04:00:00,26.8,94,0.82,0.0
2024-06-11 05:00:00,26.5,94,1.89,0.0
2024-06-11 06:00:00,25.8,96,2.4,2.0
2024-06-11 07:00:00,25.7,95,1.49,29.0
2024-06-11 08:00:00,26.3,91,1.96,115.0
2024-06-11 09:00:00,27.4,87,0.78,265.0
2024-06-11 10:00:00,29.1,80,2.47,570.0
2024-06-11 11:00:00,29.2,79,2.38,542.0
2024-06-11 12:00:00,29.5,77,3.52,702.0
2024-06-11 13:00:00,30.2,75,2.9,817.0
2024-06-11 14:00:00,30.2,74,3.21,643.0
2024-06-11 15:00:00,29.8,72,3.75,574.0
2024-06-11 16:00:00,29.0,79,3.62,390.0
2024-06-11 17:00:00,27.8,85,3.32,168.0
2024-06-11 18:00:00,28.2,86,3.2,39.0
2024-06-11 19:00:00,28.1,86,2.0,12.0
2024-06-11 20:00:00,27.6,88,1.2,0.0
2024-06-11 21:00:00,27.7,87,1.22,0.0
2024-06-11 22:00:00,27.2,90,1.33,0.0
2024-06-11 23:00:00,26.8,92,1.55,0.0
2024-06-12 00:00:00,27.0,93,2.02,0.0
2024-06-12 01:00:00,27.0,91,2.69,0.0
2024-06-12 02:00:00,26.5,95,2.84,0.0
2024-06-12 03:00:00,26.1,96,1.75,0.0
2024-06-12 04:00:00,26.2,97,1.4,0.0
2024-06-12 05:00:00,26.1,95,1.49,0.0
2024-06-12 06:00:00,25.6,96,1.22,5.0
2024-06-12 07:00:00,25.7,95,1.7,16.0
2024-06-12 08:00:00,25.9,93,1.43,45.0
2024-06-12 09:00:00,27.0,89,1.63,126.0
2024-06-12 10:00:00,27.5,87,4.47,229.0
2024-06-12 11:00:00,28.7,81,3.4,564.0
2024-06-12 12:00:00,29.3,77,3.97,639.0
2024-06-12 13:00:00,29.7,75,4.39,655.0
2024-06-12 14:00:00,30.0,73,4.03,773.0
2024-06-12 15:00:00,29.9,73,3.96,496.0
2024-06-12 16:00:00,29.8,75,4.06,481.0
2024-06-12 17:00:00,28.8,79,3.48,241.0
2024-06-12 18:00:00,29.4,77,3.62,157.0
2024-06-12 19:00:00,28.4,82,3.33,22.0
2024-06-12 20:00:00,27.9,84,3.5,0.0
2024-06-12 21:00:00,27.8,86,2.78,0.0
2024-06-12 22:00:00,27.5,88,2.28,0.0
2024-06-12 23:00:00,27.1,89,2.55,0.0
2024-06-13 00:00:00,27.1,88,2.41,0.0
2024-06-13 01:00:00,26.7,91,3.24,0.0
2024-06-13 02:00:00,26.4,93,2.7,0.0
2024-06-13 03:00:00,26.7,91,2.55,0.0
2024-06-13 04:00:00,26.5,92,1.92,0.0
2024-06-13 05:00:00,26.2,93,2.11,0.0
2024-06-13 06:00:00,26.6,91,2.72,5.0
2024-06-13 07:00:00,27.3,88,2.28,57.0
2024-06-13 08:00:00,28.3,83,1.91,253.0
2024-06-13 09:00:00,27.4,84,3.33,311.0
2024-06-13 10:00:00,27.1,86,3.22,233.0
2024-06-13 11:00:00,28.0,83,3.18,530.0
2024-06-13 12:00:00,29.0,77,2.48,655.0
2024-06-13 13:00:00,29.9,76,3.05,761.0
2024-06-13 14:00:00,30.0,76,3.68,735.0
2024-06-13 15:00:00,29.2,80,3.55,564.0
2024-06-13 16:00:00,29.0,78,4.92,516.0
2024-06-13 17:00:00,28.3,81,4.76,290.0
2024-06-13 18:00:00,27.5,86,3.91,72.0
2024-06-13 19:00:00,27.0,88,3.38,14.0
2024-06-13 20:00:00,27.1,88,2.7,0.0
2024-06-13 21:00:00,27.1,89,1.8,0.0
2024-06-13 22:00:00,27.0,91,1.81,0.0
2024-06-13 23:00:00,26.3,91,2.64,0.0
2024-06-14 00:00:00,25.8,94,3.0,0.0
2024-06-14 01:00:00,25.8,94,2.06,0.0
2024-06-14 02:00:00,25.8,94,2.2,0.0
2024-06-14 03:00:00,25.9,94,2.16,0.0
2024-06-14 04:00:00,25.9,94,2.42,0.0
2024-06-14 05:00:00,26.1,90,2.6,0.0
2024-06-14 06:00:00,25.8,94,2.56,3.0
2024-06-14 07:00:00,26.4,90,3.65,76.0
2024-06-14 08:00:00,27.2,88,3.7,214.0
2024-06-14 09:00:00,27.7,85,4.05,224.0
2024-06-14 10:00:00,26.9,81,4.7,481.0
2024-06-14 11:00:00,27.3,83,1.68,436.0
2024-06-14 12:00:00,28.5,79,3.62,649.0
2024-06-14 13:00:00,29.2,77,4.1,819.0
2024-06-14 14:00:00,27.1,83,4.12,494.0
2024-06-14 15:00:00,28.7,78,4.66,534.0
2024-06-14 16:00:00,28.5,78,5.08,452.0
2024-06-14 17:00:00,28.4,79,5.05,306.0
2024-06-14 18:00:00,28.2,78,3.56,115.0
2024-06-14 19:00:00,27.5,85,2.28,20.0
2024-06-14 20:00:00,27.3,87,1.41,0.0
2024-06-14 21:00:00,26.9,89,2.02,0.0
2024-06-14 22:00:00,26.5,89,1.93,0.0
2024-06-14 23:00:00,26.1,90,2.41,0.0
2024-06-15 00:00:00,26.2,92,3.13,0.0
2024-06-15 01:00:00,26.3,91,3.72,0.0
2024-06-15 02:00:00,26.3,89,3.21,0.0
2024-06-15 03:00:00,26.0,91,3.3,0.0
2024-06-15 04:00:00,25.8,92,3.31,0.0
2024-06-15 05:00:00,25.8,91,2.91,0.0
2024-06-15 06:00:00,26.2,90,4.43,6.0
2024-06-15 07:00:00,27.0,85,5.02,92.0
2024-06-15 08:00:00,27.5,85,4.96,214.0
2024-06-15 09:00:00,28.5,79,4.94,320.0
2024-06-15 10:00:00,28.8,75,5.12,464.0
2024-06-15 11:00:00,28.5,78,4.61,496.0
2024-06-15 12:00:00,29.5,75,5.1,706.0
2024-06-15 13:00:00,29.8,76,5.26,841.0
2024-06-15 14:00:00,29.7,76,5.22,770.0
2024-06-15 15:00:00,29.2,77,5.19,574.0
2024-06-15 16:00:00,29.3,76,4.96,478.0
2024-06-15 17:00:00,29.2,74,4.55,314.0
2024-06-15 18:00:00,29.1,76,3.76,157.0
2024-06-15 19:00:00,28.4,79,2.66,23.0
2024-06-15 20:00:00,27.0,86,3.29,0.0
2024-06-15 21:00:00,27.0,86,3.0,0.0
2024-06-15 22:00:00,26.9,87,3.31,0.0
2024-06-15 23:00:00,26.9,88,3.42,0.0
2024-06-16 00:00:00,26.6,89,3.2,0.0
2024-06-16 01:00:00,26.4,90,3.26,0.0
2024-06-16 02:00:00,26.3,90,3.08,0.0
2024-06-16 03:00:00,26.2,91,2.93,0.0
2024-06-16 04:00:00,26.3,91,2.71,0.0
2024-06-16 05:00:00,26.2,91,2.7,0.0
2024-06-16 06:00:00,26.4,90,2.4,5.0
2024-06-16 07:00:00,27.1,86,2.18,76.0
2024-06-16 08:00:00,28.2,82,1.9,242.0
2024-06-16 09:00:00,29.0,78,2.26,401.0
2024-06-16 10:00:00,29.7,78,2.56,530.0
2024-06-16 11:00:00,30.6,74,2.69,774.0
2024-06-16 12:00:00,31.0,72,2.84,835.0
2024-06-16 13:00:00,30.9,72,3.18,799.0
2024-06-16 14:00:00,30.9,73,3.58,769.0
2024-06-16 15:00:00,30.7,73,3.86,663.0
2024-06-16 16:00:00,30.0,74,4.16,507.0
2024-06-16 17:00:00,30.0,75,3.18,288.0
2024-06-16 18:00:00,29.6,74,3.16,131.0
2024-06-16 19:00:00,29.0,77,2.28,21.0
2024-06-16 20:00:00,28.8,78,1.84,0.0
2024-06-16 21:00:00,28.7,78,1.64,0.0
2024-06-16 22:00:00,28.3,81,1.55,0.0
2024-06-16 23:00:00,28.2,81,2.04,0.0
2024-06-17 00:00:00,28.0,82,2.18,0.0
2024-06-17 01:00:00,27.7,84,2.26,0.0
2024-06-17 02:00:00,27.4,87,2.42,0.0
2024-06-17 03:00:00,27.0,89,2.98,0.0
2024-06-17 04:00:00,27.0,88,2.93,0.0
2024-06-17 05:00:00,26.6,91,2.53,0.0
2024-06-17 06:00:00,27.4,88,2.11,6.0
2024-06-17 07:00:00,27.5,87,2.65,76.0
2024-06-17 08:00:00,28.3,83,2.91,205.0
2024-06-17 09:00:00,29.6,76,3.35,416.0
2024-06-17 10:00:00,30.2,73,3.76,519.0
2024-06-17 11:00:00,30.5,72,4.0,594.0
2024-06-17 12:00:00,30.7,72,4.08,588.0
2024-06-17 13:00:00,31.6,70,4.62,877.0
2024-06-17 14:00:00,30.9,72,4.75,744.0
2024-06-17 15:00:00,30.1,72,5.16,528.0
2024-06-17 16:00:00,28.6,82,4.94,322.0
2024-06-17 17:00:00,28.6,81,3.94,213.0
2024-06-17 18:00:00,27.8,90,3.0,37.0
2024-06-17 19:00:00,27.2,90,3.14,13.0
2024-06-17 20:00:00,27.1,91,2.3,0.0
2024-06-17 21:00:00,26.9,93,2.4,0.0
2024-06-17 22:00:00,27.0,92,2.41,0.0
2024-06-17 23:00:00,26.9,91,2.98,0.0
2024-06-18 00:00:00,26.5,90,3.35,0.0
2024-06-18 01:00:00,26.5,91,3.41,0.0
2024-06-18 02:00:00,26.5,91,3.4,0.0
2024-06-18 03:00:00,26.7,91,2.51,0.0
2024-06-18 04:00:00,26.6,91,2.69,0.0
2024-06-18 05:00:00,26.7,90,2.45,0.0
2024-06-18 06:00:00,26.4,94,3.52,4.0
2024-06-18 07:00:00,26.6,94,4.42,49.0
2024-06-18 08:00:00,27.8,88,4.81,211.0
2024-06-18 09:00:00,29.2,79,5.36,409.0
2024-06-18 10:00:00,29.8,76,5.44,494.0
2024-06-18 11:00:00,29.7,76,5.46,571.0
2024-06-18 12:00:00,28.0,81,5.78,373.0
2024-06-18 13:00:00,28.2,83,4.89,312.0
2024-06-18 14:00:00,28.7,82,4.7,612.0
2024-06-18 15:00:00,28.4,81,4.99,325.0
2024-06-18 16:00:00,27.4,83,5.03,339.0
2024-06-18 17:00:00,27.1,88,2.97,100.0
2024-06-18 18:00:00,27.2,87,4.83,12.0
2024-06-18 19:00:00,26.9,90,3.86,8.0
2024-06-18 20:00:00,26.4,92,3.74,0.0
2024-06-18 21:00:00,26.6,91,3.0,0.0
2024-06-18 22:00:00,26.2,93,3.32,0.0
2024-06-18 23:00:00,26.3,93,3.22,0.0
2024-06-19 00:00:00,26.6,91,3.58,0.0
2024-06-19 01:00:00,26.2,94,3.97,0.0
2024-06-19 02:00:00,26.4,92,3.0,0.0
2024-06-19 03:00:00,26.6,90,2.91,0.0
2024-06-19 04:00:00,26.6,90,3.16,0.0
2024-06-19 05:00:00,26.1,92,2.68,0.0
2024-06-19 06:00:00,26.0,92,2.43,1.0
2024-06-19 07:00:00,26.4,91,3.45,18.0
2024-06-19 08:00:00,26.1,93,4.0,38.0
2024-06-19 09:00:00,26.3,93,3.89,49.0
2024-06-19 10:00:00,27.2,88,4.02,172.0
2024-06-19 11:00:00,27.3,86,5.26,231.0
2024-06-19 12:00:00,28.3,82,4.25,423.0
2024-06-19 13:00:00,29.2,79,5.24,615.0
2024-06-19 14:00:00,28.0,84,5.26,499.0
2024-06-19 15:00:00,27.2,86,4.75,160.0
2024-06-19 16:00:00,28.2,85,3.76,212.0
2024-06-19 17:00:00,28.2,80,5.25,209.0
2024-06-19 18:00:00,29.1,75,4.92,98.0
2024-06-19 19:00:00,29.0,72,4.49,21.0
2024-06-19 20:00:00,29.0,71,4.64,0.0
2024-06-19 21:00:00,29.0,75,4.12,0.0
2024-06-19 22:00:00,28.3,77,4.22,0.0
2024-06-19 23:00:00,26.4,91,4.05,0.0
2024-06-20 00:00:00,26.4,92,4.4,0.0
2024-06-20 01:00:00,26.4,91,3.82,0.0
2024-06-20 02:00:00,26.4,93,3.69,0.0
2024-06-20 03:00:00,26.5,91,4.48,0.0
2024-06-20 04:00:00,26.1,92,4.39,0.0
2024-06-20 05:00:00,26.5,91,4.3,0.0
2024-06-20 06:00:00,26.8,91,4.96,1.0
2024-06-20 07:00:00,27.4,89,5.14,15.0
2024-06-20 08:00:00,27.1,91,4.49,80.0
2024-06-20 09:00:00,27.0,91,4.97,164.0
2024-06-20 10:00:00,26.8,91,4.26,276.0
2024-06-20 11:00:00,26.4,92,3.98,120.0
2024-06-20 12:00:00,27.1,88,4.37,402.0
2024-06-20 13:00:00,27.9,85,4.92,431.0
2024-06-20 14:00:00,28.2,84,4.66,390.0
2024-06-20 15:00:00,28.5,83,5.1,455.0
2024-06-20 16:00:00,28.3,82,5.74,259.0
2024-06-20 17:00:00,27.9,82,5.02,159.0
2024-06-20 18:00:00,27.8,89,3.8,73.0
2024-06-20 19:00:00,27.7,88,2.47,17.0
2024-06-20 20:00:00,28.4,82,2.56,0.0
2024-06-20 21:00:00,28.1,83,3.2,0.0
2024-06-20 22:00:00,26.9,90,3.72,0.0
2024-06-20 23:00:00,26.7,90,3.64,0.0
2024-06-21 00:00:00,26.5,92,3.54,0.0
2024-06-21 01:00:00,27.0,89,4.1,0.0
2024-06-21 02:00:00,27.0,89,3.57,0.0
2024-06-21 03:00:00,26.2,92,5.1,0.0
2024-06-21 04:00:00,24.9,92,3.05,0.0
2024-06-21 05:00:00,25.1,93,3.04,0.0
2024-06-21 06:00:00,27.6,89,4.05,4.0
2024-06-21 07:00:00,27.0,93,4.3,86.0
2024-06-21 08:00:00,27.8,87,4.14,130.0
2024-06-21 09:00:00,28.6,83,4.47,370.0
2024-06-21 10:00:00,28.6,84,4.33,466.0
2024-06-21 11:00:00,29.7,79,4.74,605.0
2024-06-21 12:00:00,29.7,80,4.19,694.0
2024-06-21 13:00:00,30.9,73,4.88,787.0
2024-06-21 14:00:00,31.1,72,5.71,791.0
2024-06-21 15:00:00,30.6,76,5.8,628.0
2024-06-21 16:00:00,30.3,76,5.69,480.0
2024-06-21 17:00:00,29.2,81,5.17,295.0
2024-06-21 18:00:00,27.5,88,3.24,85.0
2024-06-21 19:00:00,26.7,93,4.46,19.0
2024-06-21 20:00:00,26.6,92,2.44,0.0
2024-06-21 21:00:00,26.2,95,2.61,0.0
2024-06-21 22:00:00,25.5,94,3.81,0.0
2024-06-21 23:00:00,25.8,91,3.8,0.0
2024-06-22 00:00:00,25.9,95,3.8,0.0
2024-06-22 01:00:00,26.1,93,4.22,0.0
2024-06-22 02:00:00,25.5,94,4.25,0.0
2024-06-22 03:00:00,25.5,93,1.75,0.0
2024-06-22 04:00:00,25.3,95,3.61,0.0
2024-06-22 05:00:00,25.3,96,3.97,0.0
2024-06-22 06:00:00,25.8,89,2.28,5.0
2024-06-22 07:00:00,26.5,88,2.66,72.0
2024-06-22 08:00:00,27.2,84,2.98,189.0
2024-06-22 09:00:00,28.0,81,3.26,431.0
2024-06-22 10:00:00,28.6,78,3.11,551.0
2024-06-22 11:00:00,29.0,76,3.1,402.0
2024-06-22 12:00:00,30.2,72,3.69,775.0
2024-06-22 13:00:00,30.2,75,3.66,844.0
2024-06-22 14:00:00,30.0,77,3.98,808.0
2024-06-22 15:00:00,30.0,76,4.41,687.0
2024-06-22 16:00:00,29.8,76,4.66,521.0
2024-06-22 17:00:00,29.3,77,4.49,320.0
2024-06-22 18:00:00,27.9,84,0.81,77.0
2024-06-22 19:00:00,27.5,89,2.51,5.0
2024-06-22 20:00:00,27.1,91,2.9,0.0
2024-06-22 21:00:00,26.9,91,3.41,0.0
2024-06-22 22:00:00,26.9,91,3.7,0.0
2024-06-22 23:00:00,26.8,91,3.29,0.0
2024-06-23 00:00:00,26.7,93,2.82,0.0
2024-06-23 01:00:00,26.4,94,3.86,0.0
2024-06-23 02:00:00,26.5,92,3.89,0.0
2024-06-23 03:00:00,26.4,92,2.86,0.0
2024-06-23 04:00:00,26.4,92,2.48,0.0
2024-06-23 05:00:00,26.7,90,2.83,0.0
2024-06-23 06:00:00,25.8,94,1.3,2.0
2024-06-23 07:00:00,26.7,90,1.57,85.0
2024-06-23 08:00:00,27.7,84,2.1,204.0
2024-06-23 09:00:00,28.7,81,2.94,290.0
2024-06-23 10:00:00,29.2,80,2.55,401.0
2024-06-23 11:00:00,28.6,83,3.22,286.0
2024-06-23 12:00:00,29.6,80,4.07,607.0
